Respondent ID,Wealth Planning,Wealth Action Text,Health Planning Text,Health Action Text,Civic Planning Text,Civic Action Text,Work Planning Text,Work Action Text,Gender,Age,Race,Education,Education Group,Income,Employment,Job Role,Region,Wealth Planning,Wealth Action,Health Planning,Health Action,Civic Planning,Civic Action,Work Planning,Work Action,Total Score,Rank Descending,Rank Ascending,Percentile,Wealth,Health,Civic,Work,Planning,Action,Status
6498154881,Sometimes,Almost always,Sometimes,Usually,Almost always,Rarely,Sometimes,Sometimes,Female,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Administrative professional,Mountain,2,5,2,4,5,1,2,2,23,1080,302,0.215099715099715,7,6,6,4,11,12,Data Literate
6498095468,Sometimes,Usually,Sometimes,Usually,Usually,Sometimes,Usually,Rarely,Female,35 to 44,White,Some college,Some college,"$0-$24,999","Disabled, not able to work",Not employed,East South Central,2,4,2,4,4,2,4,1,23,1080,302,0.215099715099715,6,6,6,5,12,11,Data Literate
6498080665,Almost always,Almost always,Sometimes,Almost always,Almost always,Rarely,Almost never,Almost never,Female,65 to 74,White,Graduated from high school,High school or less,"$25,000-$49,999",Retired,Not employed,East North Central,5,5,2,5,5,1,0,0,23,1080,302,0.215099715099715,10,7,6,0,12,11,Data Literate
6497994606,Almost always,Almost always,Usually,Sometimes,Rarely,Rarely,Almost always,Almost never,Female,45 to 54,Some other race (please specify),Graduated from high school,High school or less,"$0-$24,999","Not employed, NOT looking for work",Owner / executive / management,Pacific,5,5,4,2,1,1,5,0,23,1080,302,0.215099715099715,10,6,2,5,15,8,Data Literate
6497980213,Almost always,Almost always,Almost never,Sometimes,Almost always,Almost always,Rarely,Almost never,Male,55 to 64,White,Some graduate school,Post-graduate,"$0-$24,999","Disabled, not able to work",Not employed,New England,5,5,0,2,5,5,1,0,23,1080,302,0.215099715099715,10,2,10,1,11,12,Data Literate
6497938634,Almost never,Almost always,Rarely,Almost always,Almost always,Sometimes,Almost always,Almost never,Female,25 to 34,White,Some college,Some college,"$0-$24,999","Employed, working full-time",Other (please specify),,0,5,1,5,5,2,5,0,23,1080,302,0.215099715099715,5,6,7,5,11,12,Data Literate
6497920585,Rarely,Almost always,Sometimes,Rarely,Usually,Usually,Sometimes,Usually,Female,18 to 24,Asian,Some college,Some college,"$0-$24,999","Employed, working part-time",Sales / service,Pacific,1,5,2,1,4,4,2,4,23,1080,302,0.215099715099715,6,3,8,6,9,14,Data Literate
6497912535,Rarely,Usually,Almost always,Usually,Rarely,Sometimes,Usually,Sometimes,Male,18 to 24,Asian,Some college,Some college,"$0-$24,999","Employed, working full-time",Administrative professional,Pacific,1,4,5,4,1,2,4,2,23,1080,302,0.215099715099715,5,9,3,6,11,12,Data Literate
6497904750,Sometimes,Usually,Sometimes,Usually,Usually,Usually,Sometimes,Rarely,Female,35 to 44,White,Some college,Some college,"$0-$24,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East South Central,2,4,2,4,4,4,2,1,23,1080,302,0.215099715099715,6,6,8,3,10,13,Data Literate
6497884230,Sometimes,Usually,Rarely,Usually,Usually,Sometimes,Almost always,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Middle Atlantic,2,4,1,4,4,2,5,1,23,1080,302,0.215099715099715,6,5,6,6,12,11,Data Literate
6497872878,Sometimes,Almost always,Usually,Almost always,Usually,Rarely,Rarely,Rarely,Female,45 to 54,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Administrative professional,Pacific,2,5,4,5,4,1,1,1,23,1080,302,0.215099715099715,7,9,5,2,11,12,Data Literate
6497834522,Sometimes,Almost always,Sometimes,Usually,Sometimes,Usually,Sometimes,Sometimes,Female,25 to 34,White,Graduated from high school,High school or less,"$25,000-$49,999","Employed, working full-time",Other (please specify),East North Central,2,5,2,4,2,4,2,2,23,1080,302,0.215099715099715,7,6,6,4,8,15,Data Literate
6497834054,Sometimes,Almost always,Rarely,Almost always,Rarely,Usually,Usually,Rarely,Female,45 to 54,Black or African-American,Graduated from college,College-graduate,"$0-$24,999","Employed, working full-time",Sales / service,East South Central,2,5,1,5,1,4,4,1,23,1080,302,0.215099715099715,7,6,5,5,8,15,Data Literate
6497828719,Usually,Almost always,Sometimes,Usually,Sometimes,Usually,Sometimes,Almost never,Female,25 to 34,White,Graduated from high school,High school or less,"$150,000 and up","Not employed, NOT looking for work",Not employed,West South Central,4,5,2,4,2,4,2,0,23,1080,302,0.215099715099715,9,6,6,2,10,13,Data Literate
6497816177,Usually,Usually,Sometimes,Usually,Usually,Usually,Rarely,Almost never,Male,45 to 54,Black or African-American,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Other (please specify),Pacific,4,4,2,4,4,4,1,0,23,1080,302,0.215099715099715,8,6,8,1,11,12,Data Literate
6497799483,Almost always,Almost always,Almost never,Almost never,Almost always,Almost always,Sometimes,Rarely,Female,18 to 24,White,Some college,Some college,"$75,000-$99,999",Student,Not employed,New England,5,5,0,0,5,5,2,1,23,1080,302,0.215099715099715,10,0,10,3,12,11,Data Literate
6501034594,Almost never,Usually,Almost never,Almost always,Sometimes,Usually,Usually,Almost always,Male,25 to 34,Multiple races,Graduated from high school,High school or less,"$0-$24,999","Employed, working full-time",Other (please specify),Pacific,0,4,0,5,2,4,4,5,24,1039,346,0.246438746438746,4,5,6,9,6,18,Data Literate
6500853212,Sometimes,Usually,Sometimes,Almost always,Sometimes,Sometimes,Sometimes,Almost always,Male,18 to 24,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Other (please specify),New England,2,4,2,5,2,2,2,5,24,1039,346,0.246438746438746,6,7,4,7,8,16,Data Literate
6500697648,Rarely,Almost always,Almost always,Usually,Usually,Usually,Rarely,Almost never,Male,18 to 24,Multiple races,Some college,Some college,"$25,000-$49,999","Employed, working full-time",Sales / service,West South Central,1,5,5,4,4,4,1,0,24,1039,346,0.246438746438746,6,9,8,1,11,13,Data Literate
6500668604,Almost always,Sometimes,Almost never,Almost always,Usually,Usually,Sometimes,Sometimes,Other,55 to 64,Multiple races,Did not attend school,High school or less,"$0-$24,999","Employed, working full-time",Owner / executive / management,New England,5,2,0,5,4,4,2,2,24,1039,346,0.246438746438746,7,5,8,4,11,13,Data Literate
6500517363,Sometimes,Sometimes,Sometimes,Almost never,Usually,Usually,Almost always,Almost always,Male,25 to 34,White,Some college,Some college,"$0-$24,999",Student,Not employed,South Atlantic,2,2,2,0,4,4,5,5,24,1039,346,0.246438746438746,4,2,8,10,13,11,Data Literate
6499757484,Usually,Sometimes,Sometimes,Usually,Usually,Sometimes,Usually,Sometimes,Male,18 to 24,White,Some college,Some college,"$150,000 and up",Student,Not employed,New England,4,2,2,4,4,2,4,2,24,1039,346,0.246438746438746,6,6,6,6,14,10,Data Literate
6499652125,Rarely,Usually,Usually,Usually,Sometimes,Sometimes,Almost always,Sometimes,Female,55 to 64,Black or African-American,Elementary,High school or less,"$50,000-$74,999","Not employed, NOT looking for work",Administrative professional,,1,4,4,4,2,2,5,2,24,1039,346,0.246438746438746,5,8,4,7,12,12,Data Literate
6499494129,Almost never,Sometimes,Almost always,Almost always,Usually,Usually,Sometimes,Sometimes,Male,18 to 24,White,Some college,Some college,"$0-$24,999",Student,Sales / service,West North Central,0,2,5,5,4,4,2,2,24,1039,346,0.246438746438746,2,10,8,4,11,13,Data Literate
6498924463,Usually,Almost always,Rarely,Usually,Almost never,Usually,Almost always,Rarely,Male,25 to 34,White,Some college,Some college,"$0-$24,999","Not employed, NOT looking for work",Not employed,West North Central,4,5,1,4,0,4,5,1,24,1039,346,0.246438746438746,9,5,4,6,10,14,Data Literate
6498862063,Usually,Sometimes,Rarely,Usually,Usually,Usually,Almost always,Almost never,Male,35 to 44,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East South Central,4,2,1,4,4,4,5,0,24,1039,346,0.246438746438746,6,5,8,5,14,10,Data Literate
6498764111,Usually,Usually,Sometimes,Sometimes,Almost always,Sometimes,Usually,Rarely,Male,45 to 54,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",West North Central,4,4,2,2,5,2,4,1,24,1039,346,0.246438746438746,8,4,7,5,15,9,Data Literate
6498653337,Usually,Usually,Usually,Usually,Sometimes,Sometimes,Almost never,Usually,Male,65 to 74,White,Graduated from college,College-graduate,"$25,000-$49,999",Retired,Not employed,New England,4,4,4,4,2,2,0,4,24,1039,346,0.246438746438746,8,8,4,4,10,14,Data Literate
6498615844,Usually,Usually,Sometimes,Usually,Usually,Usually,Almost never,Sometimes,Male,65 to 74,White,Some college,Some college,"$50,000-$74,999",Retired,Not employed,Middle Atlantic,4,4,2,4,4,4,0,2,24,1039,346,0.246438746438746,8,6,8,2,10,14,Data Literate
6498613176,Almost always,Usually,Sometimes,Almost always,Usually,Usually,Almost never,Almost never,Female,45 to 54,Black or African-American,Graduated from college,College-graduate,"$150,000 and up","Employed, working full-time","Licensed professional (MD, CPA, teacher)",West South Central,5,4,2,5,4,4,0,0,24,1039,346,0.246438746438746,9,7,8,0,11,13,Data Literate
6498600746,Almost always,Almost always,Rarely,Almost never,Usually,Usually,Usually,Rarely,Female,45 to 54,White,Graduate degree,Post-graduate,"$150,000 and up","Employed, working full-time",Contract / freelance,Middle Atlantic,5,5,1,0,4,4,4,1,24,1039,346,0.246438746438746,10,1,8,5,14,10,Data Literate
6498589870,Usually,Rarely,Sometimes,Almost always,Usually,Almost always,Sometimes,Rarely,Male,55 to 64,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time",Other (please specify),East North Central,4,1,2,5,4,5,2,1,24,1039,346,0.246438746438746,5,7,9,3,12,12,Data Literate
6498566780,Usually,Usually,Usually,Almost always,Almost always,Sometimes,Almost never,Almost never,Male,65 to 74,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Sales / service,West South Central,4,4,4,5,5,2,0,0,24,1039,346,0.246438746438746,8,9,7,0,13,11,Data Literate
6498535846,Almost always,Usually,Almost never,Rarely,Almost always,Sometimes,Almost always,Sometimes,Male,18 to 24,White,Graduated from college,College-graduate,"$75,000-$99,999","Not employed, NOT looking for work",Arts / performer,West South Central,5,4,0,1,5,2,5,2,24,1039,346,0.246438746438746,9,1,7,7,15,9,Data Literate
6498491371,Almost always,Almost always,Almost never,Sometimes,Almost always,Almost always,Almost never,Sometimes,Female,45 to 54,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working full-time",Owner / executive / management,East North Central,5,5,0,2,5,5,0,2,24,1039,346,0.246438746438746,10,2,10,2,10,14,Data Literate
6498426630,Almost always,Almost always,Almost never,Almost always,Almost always,Sometimes,Sometimes,Almost never,Female,35 to 44,Some other race (please specify),Some college,Some college,"$50,000-$74,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",Pacific,5,5,0,5,5,2,2,0,24,1039,346,0.246438746438746,10,5,7,2,12,12,Data Literate
6498425840,Usually,Usually,Rarely,Usually,Usually,Usually,Sometimes,Rarely,Male,25 to 34,White,Some college,Some college,"$0-$24,999","Employed, working part-time",Sales / service,Pacific,4,4,1,4,4,4,2,1,24,1039,346,0.246438746438746,8,5,8,3,11,13,Data Literate
6498390493,Sometimes,Sometimes,Rarely,Almost always,Sometimes,Usually,Usually,Usually,Female,25 to 34,White,Some college,Some college,"$0-$24,999","Employed, working full-time",Administrative professional,West North Central,2,2,1,5,2,4,4,4,24,1039,346,0.246438746438746,4,6,6,8,9,15,Data Literate
6498380177,Usually,Rarely,Rarely,Almost always,Almost always,Almost always,Sometimes,Rarely,Male,35 to 44,White,Graduated from high school,High school or less,"$75,000-$99,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",East North Central,4,1,1,5,5,5,2,1,24,1039,346,0.246438746438746,5,6,10,3,12,12,Data Literate
6498373120,Usually,Almost always,Sometimes,Sometimes,Almost always,Almost always,Rarely,Almost never,Female,45 to 54,White,Some college,Some college,"$0-$24,999","Disabled, not able to work",Not employed,East South Central,4,5,2,2,5,5,1,0,24,1039,346,0.246438746438746,9,4,10,1,12,12,Data Literate
6498370308,Almost always,Sometimes,Sometimes,Almost always,Usually,Sometimes,Sometimes,Sometimes,Female,25 to 34,Black or African-American,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Administrative professional,Middle Atlantic,5,2,2,5,4,2,2,2,24,1039,346,0.246438746438746,7,7,6,4,13,11,Data Literate
6498315414,Usually,Sometimes,Sometimes,Rarely,Usually,Almost always,Sometimes,Usually,Male,55 to 64,White,Graduate degree,Post-graduate,"$150,000 and up",Retired,Not employed,Pacific,4,2,2,1,4,5,2,4,24,1039,346,0.246438746438746,6,3,9,6,12,12,Data Literate
6498313977,Rarely,Usually,Usually,Almost always,Almost always,Almost always,Almost never,Almost never,Female,35 to 44,White,Some college,Some college,"$0-$24,999","Disabled, not able to work",Not employed,West South Central,1,4,4,5,5,5,0,0,24,1039,346,0.246438746438746,5,9,10,0,10,14,Data Literate
6498283897,Usually,Almost always,Sometimes,Almost always,Sometimes,Sometimes,Usually,Almost never,Female,65 to 74,White,Some college,Some college,"$25,000-$49,999","Employed, working part-time",Sales / service,South Atlantic,4,5,2,5,2,2,4,0,24,1039,346,0.246438746438746,9,7,4,4,12,12,Data Literate
6498272224,Usually,Usually,Usually,Almost always,Usually,Rarely,Almost never,Sometimes,Female,45 to 54,White,Some college,Some college,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,Pacific,4,4,4,5,4,1,0,2,24,1039,346,0.246438746438746,8,9,5,2,12,12,Data Literate
6498255149,Usually,Sometimes,Usually,Sometimes,Almost always,Almost always,Rarely,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time",Owner / executive / management,Pacific,4,2,4,2,5,5,1,1,24,1039,346,0.246438746438746,6,6,10,2,14,10,Data Literate
6498252265,Almost always,Almost always,Almost never,Rarely,Usually,Almost always,Almost never,Usually,Male,65 to 74,White,Graduate degree,Post-graduate,"$25,000-$49,999",Retired,Not employed,New England,5,5,0,1,4,5,0,4,24,1039,346,0.246438746438746,10,1,9,4,9,15,Data Literate
6498191954,Usually,Almost always,Sometimes,Sometimes,Sometimes,Usually,Usually,Rarely,Female,25 to 34,White,Graduated from college,College-graduate,"$75,000-$99,999","Employed, working full-time","Technical / skilled trade (IT, electrician, plumber)",South Atlantic,4,5,2,2,2,4,4,1,24,1039,346,0.246438746438746,9,4,6,5,12,12,Data Literate
6498134315,Almost never,Usually,Almost always,Almost always,Usually,Sometimes,Usually,Almost never,Male,55 to 64,White,Graduate degree,Post-graduate,"$100,000-$149,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",South Atlantic,0,4,5,5,4,2,4,0,24,1039,346,0.246438746438746,4,10,6,4,13,11,Data Literate
6498107442,Usually,Almost always,Almost never,Usually,Almost always,Almost always,Almost never,Rarely,Female,35 to 44,White,Graduated from college,College-graduate,"$25,000-$49,999","Employed, working part-time",Other (please specify),Middle Atlantic,4,5,0,4,5,5,0,1,24,1039,346,0.246438746438746,9,4,10,1,9,15,Data Literate
6498070277,Almost always,Almost always,Almost never,Almost always,Usually,Almost always,Almost never,Almost never,Female,65 to 74,White,Graduated from college,College-graduate,"$100,000-$149,999",Retired,Not employed,South Atlantic,5,5,0,5,4,5,0,0,24,1039,346,0.246438746438746,10,5,9,0,9,15,Data Literate
6497912430,Sometimes,Sometimes,Usually,Almost always,Almost always,Usually,Sometimes,Almost never,Female,65 to 74,White,Some college,Some college,"$75,000-$99,999",Retired,Not employed,Pacific,2,2,4,5,5,4,2,0,24,1039,346,0.246438746438746,4,9,9,2,13,11,Data Literate
6497878181,Usually,Sometimes,Rarely,Usually,Almost always,Sometimes,Usually,Sometimes,Male,65 to 74,White,Graduate degree,Post-graduate,"$75,000-$99,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",Pacific,4,2,1,4,5,2,4,2,24,1039,346,0.246438746438746,6,5,7,6,14,10,Data Literate
6497867811,Sometimes,Almost always,Almost never,Sometimes,Almost always,Almost never,Almost always,Almost always,Male,55 to 64,White,Graduated from college,College-graduate,"$100,000-$149,999","Employed, working full-time",Owner / executive / management,Middle Atlantic,2,5,0,2,5,0,5,5,24,1039,346,0.246438746438746,7,2,5,10,12,12,Data Literate
6497840042,Usually,Usually,Sometimes,Almost always,Almost always,Sometimes,Sometimes,Almost never,Female,25 to 34,White,Graduated from college,College-graduate,"$50,000-$74,999","Employed, working full-time","Licensed professional (MD, CPA, teacher)",East North Central,4,4,2,5,5,2,2,0,24,1039,346,0.246438746438746,8,7,7,2,13,11,Data Literate
